Suburb,Address,Rooms,Propertycount,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Type
22,7969,3,7809.0,1750000.0,4,161,736189,9.2,79,2.0,1.0,2.0,854.0,174.66666666666666,1948.0,2,-37.7971,145.0672,5,1
22,3070,3,7809.0,980000.0,3,73,736098,9.2,79,3.0,1.0,1.0,542.0,181.33333333333334,1980.0,2,-37.7832,145.0779,5,1
22,10625,3,7809.0,1230000.0,1,161,736098,9.2,79,3.0,3.0,1.0,310.0,188.0,2012.0,2,-37.7949,145.1014,5,1
22,4295,7,7809.0,2600000.0,0,16,736098,9.2,79,5.0,3.0,3.0,637.0,529.0,2008.0,2,-37.7898,145.0967,5,1
22,6440,4,7809.0,1950000.0,1,73,736098,9.2,79,3.0,3.0,2.0,665.0,232.0,1970.0,2,-37.7889,145.0904,5,1
22,2592,5,7809.0,1750000.0,0,193,736252,9.2,79,5.0,2.0,2.0,710.0,170.0,1955.0,2,-37.7907,145.0916,5,1
22,11390,5,7809.0,2000000.0,1,73,736252,9.2,79,5.0,2.0,2.0,1002.0,244.0,1950.0,2,-37.796,145.0984,5,1
22,9227,3,7809.0,1480000.0,0,106,736252,9.2,79,3.0,1.0,4.0,605.0,116.0,1950.0,2,-37.7951,145.0696,5,1
22,1588,4,7809.0,3000000.0,0,155,736252,9.2,79,4.0,3.0,2.0,1247.0,50.0,1940.0,2,-37.7964,145.086,5,1
22,10522,3,7809.0,1818000.0,1,73,736252,9.2,79,3.0,1.0,1.0,722.0,90.0,1930.0,2,-37.7956,145.0829,5,1
22,6645,4,7809.0,2170000.0,3,73,736070,9.2,79,4.0,2.0,2.0,1040.0,143.0,1945.0,2,-37.7992,145.0907,5,1
22,9645,4,7809.0,2525000.0,0,106,736070,9.2,79,4.0,2.0,2.0,1235.0,196.0,1960.0,2,-37.7988,145.089,5,1
22,3515,4,7809.0,3360000.0,1,13,736070,9.2,79,4.0,3.0,1.0,904.0,420.0,2003.0,2,-37.797,145.086,5,1
22,4976,4,7809.0,1620000.0,1,106,736161,9.2,79,4.0,2.0,1.0,654.0,570.0,1960.0,2,-37.7885,145.0854,5,1
22,2950,3,7809.0,1903000.0,1,161,736161,9.2,79,3.0,1.0,2.0,713.0,720.0,1950.0,2,-37.7982,145.0816,5,1
22,9483,4,7809.0,1712000.0,1,73,736224,9.2,79,3.0,2.0,2.0,639.0,445.0,1950.0,2,-37.7879,145.0929,5,1
22,1886,4,7809.0,1720000.0,0,135,736406,9.2,79,4.0,3.0,2.0,869.0,170.0,1950.0,2,-37.8002,145.0999,5,1
22,10889,4,7809.0,1670000.0,1,106,736406,9.2,79,4.0,1.0,4.0,1042.0,180.33333333333334,1958.0,2,-37.7908,145.101,5,1
22,5678,2,7809.0,1350000.0,3,155,736406,9.2,79,2.0,1.0,2.0,467.0,190.66666666666666,1966.0,2,-37.7945,145.067,5,1
22,13039,4,7809.0,1675000.0,1,73,736406,9.2,79,4.0,2.0,2.0,667.0,201.0,1974.0,2,-37.7835,145.0883,5,1
22,9694,3,7809.0,1800000.0,0,260,736133,9.2,79,3.0,1.0,1.0,809.0,306.0,2013.6666666666667,2,-37.7976,145.0684,5,1
22,2619,4,7809.0,1550000.0,1,161,736133,9.2,79,4.0,3.0,4.0,707.0,412.0,2013.3333333333333,2,-37.8005,145.0986,5,1
22,13045,5,7809.0,4000000.0,0,135,736133,9.2,79,5.0,5.0,4.0,1364.0,518.0,2013.0,2,-37.7961,145.0859,5,1
22,7565,3,7809.0,2900000.0,1,106,736133,9.2,79,4.0,2.0,2.0,917.0,384.0,1981.5,2,-37.7968,145.0873,5,1
22,9868,4,7809.0,2205000.0,1,73,736287,9.2,79,4.0,2.0,2.0,1010.0,250.0,1950.0,2,-37.7982,145.0903,5,1
22,6431,3,7809.0,2100000.0,4,106,736287,9.2,79,3.0,2.0,3.0,949.0,175.0,1940.0,2,-37.796,145.0696,5,1
22,6679,2,7809.0,1389000.0,1,106,736106,9.2,79,2.0,1.0,4.0,701.0,130.0,1957.5,2,-37.7867,145.0718,5,1
22,6899,2,7809.0,685000.0,3,106,736106,9.2,79,2.0,1.0,1.0,177.0,85.0,1975.0,2,-37.7935,145.0679,5,1
22,150,6,7809.0,1900000.0,4,260,736106,9.2,79,6.0,1.0,6.0,691.0,5.0,1992.0,2,-37.8022,145.0775,5,1
22,12798,3,7809.0,1335000.0,1,73,736106,9.2,79,3.0,2.0,2.0,368.0,177.0,2009.0,2,-37.7846,145.0935,5,1
22,2230,3,7809.0,1600000.0,4,135,736198,9.2,79,3.0,2.0,2.0,760.0,173.0,1992.6666666666667,2,-37.7867,145.0797,5,1
22,9752,3,7809.0,1830000.0,1,73,736198,9.2,79,3.0,2.0,2.0,493.0,169.0,1976.3333333333333,2,-37.7938,145.0675,5,1
22,9127,4,7809.0,1900000.0,4,167,736198,9.2,79,4.0,2.0,4.0,587.0,165.0,1960.0,2,-37.7841,145.0953,5,1
22,1513,5,7809.0,1500000.0,4,260,736077,9.2,79,5.0,2.0,2.0,605.0,147.33333333333334,1965.0,2,-37.7832,145.0796,5,1
22,11454,3,7809.0,1520000.0,1,106,736385,9.2,79,3.0,1.0,2.0,622.0,132.5,1972.5,2,-37.7882,145.0882,5,1
22,3902,4,7809.0,1250000.0,4,135,736385,9.2,79,4.0,2.0,2.0,644.0,153.0,1950.0,2,-37.7997,145.0993,5,1
22,7881,6,7809.0,1900000.0,1,73,736385,9.2,79,6.0,3.0,2.0,808.0,176.5,1974.0,2,-37.7842,145.0921,5,1
22,9333,5,7809.0,1875000.0,0,73,736142,9.2,79,5.0,3.0,2.0,842.0,200.0,1961.0,2,-37.7854,145.0869,5,1
22,9291,4,7809.0,1530000.0,0,260,736142,9.2,79,4.0,2.0,2.0,701.0,198.0,1960.0,2,-37.7839,145.0954,5,1
22,3240,4,7809.0,1700000.0,4,106,736142,9.2,79,3.0,2.0,5.0,754.0,175.0,1960.0,2,-37.786,145.0886,5,1
22,5734,3,7809.0,1320000.0,1,161,736295,9.2,79,3.0,1.0,0.0,635.0,163.0,1960.0,2,-37.7982,145.0839,5,1
22,1552,3,7809.0,1651000.0,1,155,736295,9.2,79,3.0,1.0,2.0,657.0,151.0,1960.0,2,-37.7895,145.0985,5,1
22,5752,5,7809.0,1920000.0,1,135,736295,9.2,79,5.0,3.0,2.0,900.0,355.0,1955.0,2,-37.7868,145.0677,5,1
22,2123,5,7809.0,1560000.0,1,192,736295,9.2,79,5.0,2.0,3.0,845.0,199.0,1980.0,2,-37.7898,145.1021,5,1
22,7328,5,7809.0,1550000.0,4,73,736112,9.2,79,7.0,2.0,0.0,942.0,171.5,1991.5,2,-37.7923,145.1029,5,1
22,2918,3,7809.0,1038000.0,1,47,736112,9.2,79,3.0,2.0,1.0,207.0,144.0,2003.0,2,-37.7893,145.092,5,1
22,2970,5,7809.0,1660000.0,0,260,736112,9.2,79,4.0,3.0,2.0,737.0,193.0,1950.0,2,-37.7975,145.0961,5,1
22,11296,3,7809.0,1260000.0,0,260,736112,9.2,79,3.0,2.0,2.0,458.0,185.33333333333334,1997.0,2,-37.7908,145.0991,5,1
22,12963,3,7809.0,2000000.0,4,111,736204,9.2,79,3.0,1.0,2.0,75100.0,177.66666666666666,1987.75,2,-37.8002,145.07,5,1
22,1005,4,7809.0,2155000.0,1,106,736204,9.2,79,4.0,2.0,3.0,620.0,170.0,1978.5,2,-37.7985,145.0707,5,1
22,7292,3,7809.0,1225000.0,4,73,736204,9.2,79,3.0,2.0,2.0,282.0,162.33333333333334,1969.25,2,-37.7936,145.0697,5,1
22,9040,4,7809.0,2150000.0,0,161,736204,9.2,79,4.0,2.0,2.0,730.0,154.66666666666666,1960.0,2,-37.7993,145.0869,5,1
22,5876,3,7809.0,1770000.0,0,73,736204,9.2,79,3.0,2.0,1.0,720.0,147.0,1955.0,2,-37.7938,145.0838,5,1
22,204,5,7809.0,1836000.0,1,106,736175,9.2,79,4.0,2.0,2.0,939.0,106.75,1957.0,2,-37.7998,145.0862,5,1
29,5474,2,6795.0,1275000.0,1,255,736210,13.0,162,2.0,1.0,2.0,599.0,116.25,1962.0,8,-37.925,145.046,5,1
29,7652,2,6795.0,1550000.0,1,255,736301,13.0,162,2.0,1.0,4.0,730.0,132.0,1984.6666666666667,8,-37.9207,145.0479,5,1
29,11760,4,6795.0,1420000.0,1,255,736301,13.0,162,4.0,1.0,4.0,786.0,137.5,1972.3333333333333,8,-37.9305,145.0449,5,1
29,1576,3,6795.0,1425000.0,1,32,736301,13.0,162,3.0,2.0,2.0,613.0,143.0,1960.0,8,-37.9311,145.0428,5,1
29,1844,3,6795.0,1222500.0,1,196,735998,13.0,162,3.0,2.0,2.0,299.0,181.0,2000.0,8,-37.9272,145.0406,5,1
29,2180,4,6795.0,1260000.0,0,260,736392,13.0,162,4.0,2.0,2.0,793.0,172.0,1975.0,8,-37.9232,145.0502,5,1
29,8134,4,6795.0,2700000.0,1,260,736119,13.0,162,4.0,3.0,2.0,628.0,163.0,1950.0,8,-37.9155,145.0401,5,1
29,2977,3,6795.0,1100000.0,4,32,736119,13.0,162,3.0,2.0,2.0,0.0,145.0,1937.5,8,-37.922,145.0302,5,1
29,2805,7,6795.0,1005000.0,1,196,736119,13.0,162,7.0,3.0,4.0,607.0,136.0,1950.0,8,-37.9269,145.047,5,1
29,2366,3,6795.0,1317500.0,1,32,736119,13.0,162,3.0,1.0,1.0,576.0,127.0,1945.0,8,-37.9149,145.0254,5,1
29,3105,3,6795.0,1110000.0,1,32,736182,13.0,162,3.0,1.0,2.0,692.0,164.0,1940.0,8,-37.9263,145.04,5,1
29,12472,4,6795.0,2435000.0,1,32,736182,13.0,162,3.0,2.0,2.0,795.0,250.0,1928.0,8,-37.9166,145.0314,5,1
29,5714,3,6795.0,1500000.0,0,260,736091,13.0,162,3.0,2.0,1.0,565.0,222.0,1940.0,8,-37.9134,145.0263,5,1
29,8345,4,6795.0,1300000.0,0,32,736275,13.0,162,4.0,2.0,2.0,697.0,194.0,1940.0,8,-37.9318,145.0474,5,1
29,439,2,6795.0,855000.0,1,32,736275,13.0,162,2.0,1.0,1.0,298.0,155.0,1944.0,8,-37.9247,145.0287,5,1
29,10747,3,6795.0,1125000.0,1,260,736245,13.0,162,3.0,1.0,2.0,584.0,116.0,1948.0,8,-37.9199,145.0477,5,1
29,7656,3,6795.0,1135000.0,3,163,736245,13.0,162,3.0,1.0,2.0,627.0,114.66666666666667,1945.3333333333333,8,-37.9321,145.0472,5,1
29,10667,3,6795.0,867000.0,1,260,736245,13.0,162,3.0,2.0,1.0,578.0,113.33333333333333,1942.6666666666667,8,-37.9344,145.0481,5,1
29,12127,4,6795.0,1328000.0,1,260,736217,13.0,162,3.0,2.0,2.0,610.0,112.0,1940.0,8,-37.9291,145.0472,5,1
29,8507,3,6795.0,1340000.0,1,260,736217,13.0,162,3.0,2.0,1.0,526.0,135.0,1910.0,8,-37.9279,145.031,5,1
29,3814,3,6795.0,1275000.0,1,32,736217,13.0,162,3.0,1.0,4.0,758.0,138.0,1960.0,8,-37.9267,145.043,5,1
29,10534,3,6795.0,770000.0,4,255,736308,13.0,162,3.0,2.0,2.0,0.0,120.5,1987.0,8,-37.9193,145.0438,5,1
29,596,2,6795.0,855000.0,3,135,736308,13.0,162,2.0,1.0,1.0,296.0,103.0,1940.0,8,-37.9243,145.0376,5,1
29,1738,4,6795.0,1815000.0,1,32,736308,13.0,162,4.0,2.0,4.0,902.0,233.0,1950.0,8,-37.924,145.0504,5,1
29,13073,4,6795.0,2255000.0,1,260,736308,13.0,162,4.0,3.0,2.0,557.0,353.0,2008.0,8,-37.9132,145.0251,5,1
29,11464,3,6795.0,1470000.0,1,140,736371,13.0,162,3.0,2.0,2.0,613.0,393.6666666666667,1950.0,8,-37.929,145.0464,5,1
29,1584,4,6795.0,1450000.0,1,260,736280,13.0,162,4.0,1.0,1.0,567.0,382.3333333333333,1980.0,8,-37.9149,145.0252,5,1
29,1264,3,6795.0,1200000.0,0,260,736280,13.0,162,3.0,2.0,2.0,590.0,289.66666666666663,1955.0,8,-37.9256,145.0497,5,1
29,1606,4,6795.0,1860000.0,0,140,736280,13.0,162,4.0,2.0,3.0,855.0,197.0,1930.0,8,-37.9163,145.0324,5,1
29,10787,3,6795.0,1293000.0,1,32,736252,13.0,162,3.0,1.0,1.0,632.0,108.0,1950.0,8,-37.9282,145.0367,5,1
29,8249,3,6795.0,1390000.0,1,32,736252,13.0,162,3.0,1.0,2.0,723.0,153.66666666666666,1925.0,8,-37.9203,145.048,5,1
29,2964,3,6795.0,1400000.0,3,32,736252,13.0,162,3.0,2.0,1.0,699.0,199.33333333333331,1947.5,8,-37.9316,145.0454,5,1
29,7764,3,6795.0,1328000.0,1,255,736252,13.0,162,3.0,2.0,2.0,690.0,245.0,1970.0,8,-37.9317,145.0469,5,1
29,2697,3,6795.0,1311000.0,1,32,736252,13.0,162,3.0,2.0,2.0,592.0,232.6,1996.4,8,-37.933,145.0466,5,1
29,8628,3,6795.0,1100000.0,1,260,736252,13.0,162,3.0,1.0,2.0,382.0,210.2,1984.8,8,-37.9187,145.0461,5,1
29,8533,3,6795.0,1327500.0,1,260,736070,13.0,162,3.0,1.0,2.0,700.0,187.8,1973.2,8,-37.9228,145.0476,5,1
29,9328,4,6795.0,1560000.0,0,32,736070,13.0,162,4.0,3.0,1.0,695.0,165.4,1961.6,8,-37.9149,145.0469,5,1
29,8474,3,6795.0,1370000.0,1,260,736161,13.0,162,3.0,1.0,2.0,624.0,143.0,1950.0,8,-37.9256,145.0374,5,1
29,2820,3,6795.0,1100000.0,1,32,736161,13.0,162,3.0,1.0,2.0,632.0,149.75,1935.0,8,-37.921,145.0411,5,1
29,3027,4,6795.0,1385000.0,1,260,736161,13.0,162,4.0,2.0,1.0,576.0,156.5,1920.0,8,-37.9152,145.0244,5,1
29,11411,3,6795.0,1095000.0,1,32,736224,13.0,162,3.0,2.0,1.0,581.0,170.0,1965.0,8,-37.9286,145.0495,5,1
29,3895,5,6795.0,1600000.0,4,82,736133,13.0,162,5.0,3.0,2.0,772.0,142.5,1986.0,8,-37.9168,145.04,5,1
29,9911,3,6795.0,1165000.0,0,32,736133,13.0,162,3.0,1.0,2.0,694.0,125.0,1950.0,8,-37.9315,145.0445,5,1
29,2844,4,6795.0,1355000.0,1,260,736133,13.0,162,4.0,2.0,3.0,591.0,204.5,1950.0,8,-37.9215,145.0505,5,1
29,2396,4,6795.0,1910000.0,1,260,736133,13.0,162,4.0,2.0,4.0,736.0,284.0,1950.0,8,-37.9224,145.0462,5,1
29,6009,3,6795.0,1448000.0,1,260,736287,13.0,162,3.0,2.0,3.0,568.0,196.5,1955.0,8,-37.9246,145.0383,5,1
29,4229,3,6795.0,895000.0,1,32,736106,13.0,162,3.0,1.0,2.0,0.0,128.66666666666666,1963.3333333333333,8,-37.9307,145.0444,5,1
29,6858,4,6795.0,1041000.0,1,255,736106,13.0,162,4.0,2.0,1.0,292.0,148.33333333333334,1966.6666666666667,8,-37.9148,145.0243,5,1
29,12689,4,6795.0,1430000.0,1,260,736198,13.0,162,4.0,2.0,2.0,611.0,168.0,1970.0,8,-37.9289,145.0481,5,1
29,2299,2,6795.0,910000.0,1,32,736198,13.0,162,2.0,1.0,2.0,274.0,96.0,1970.0,8,-37.9178,145.0413,5,1
29,1609,4,6795.0,2520000.0,0,32,736198,13.0,162,4.0,4.0,2.0,579.0,361.0,2012.0,8,-37.9155,145.0243,5,1
29,11544,3,6795.0,1350000.0,1,35,736231,13.0,162,3.0,1.0,1.0,617.0,333.25,1990.5,8,-37.9282,145.047,5,1
29,5237,3,6795.0,1280000.0,1,32,736385,13.0,162,3.0,2.0,4.0,587.0,277.75,1947.5,8,-37.9217,145.0315,5,1
29,9288,5,6795.0,1900000.0,1,255,736385,13.0,162,5.0,2.0,2.0,567.0,250.0,1926.0,8,-37.9144,145.0401,5,1
29,11833,3,6795.0,1230000.0,1,260,736385,13.0,162,3.0,1.0,2.0,676.0,508.0,1927.3333333333333,8,-37.9161,145.0284,5,1
29,5114,4,6795.0,1150000.0,0,32,736385,13.0,162,4.0,2.0,2.0,384.0,766.0,1928.6666666666667,8,-37.9155,145.0301,5,1
29,9671,4,6795.0,1650000.0,1,94,736171,13.0,162,3.0,2.0,2.0,570.0,428.0,1930.0,8,-37.9139,145.0395,5,1
29,13360,4,6795.0,1380000.0,1,35,736295,13.0,162,4.0,1.0,2.0,580.0,247.5,1999.0,8,-37.9263,145.0422,5,1
29,3510,6,6795.0,1900000.0,1,260,736295,13.0,162,6.0,3.0,2.0,708.0,275.0,1988.0,8,-37.9181,145.04399999999995,5,1
29,5234,3,6795.0,1535000.0,1,32,736204,13.0,162,2.0,2.0,2.0,572.0,150.0,1930.0,8,-37.9148,145.0404,5,1
29,12053,4,6795.0,1281000.0,1,260,736204,13.0,162,3.0,1.0,5.0,594.0,150.0,1940.0,8,-37.9206,145.0383,5,1
29,5478,5,6795.0,1385000.0,1,32,736204,13.0,162,5.0,2.0,2.0,664.0,178.0,1950.0,8,-37.9241,145.048,5,1
29,1609,4,6795.0,2620000.0,1,32,736204,13.0,162,4.0,4.0,2.0,579.0,361.0,2012.0,8,-37.9155,145.0243,5,1
30,3721,2,10969.0,1410000.0,1,260,736210,13.9,126,2.0,1.0,2.0,768.0,219.39999999999998,1981.3333333333333,8,-37.9305,145.0547,5,1
30,7416,2,10969.0,825000.0,1,32,736210,13.9,126,2.0,2.0,1.0,176.0,125.0,2008.0,8,-37.9237,145.0763,5,1
30,3886,5,10969.0,1275000.0,3,32,736301,13.9,126,5.0,2.0,2.0,683.0,190.0,1960.0,8,-37.9333,145.0602,5,1
30,13248,3,10969.0,1206000.0,1,35,736301,13.9,126,3.0,1.0,2.0,603.0,176.0,1967.8,8,-37.9155,145.0723,5,1
30,12193,4,10969.0,1190000.0,1,196,736392,13.9,126,4.0,2.0,3.0,591.0,148.0,1983.4,8,-37.9166,145.0719,5,1
30,8235,4,10969.0,1270000.0,1,35,736392,13.9,126,4.0,2.0,1.0,0.0,134.0,1991.2,8,-37.9174,145.0717,5,1
30,6285,4,10969.0,1960000.0,1,260,736392,13.9,126,4.0,2.0,4.0,601.0,92.66666666666667,1986.3333333333333,8,-37.9234,145.0533,5,1
30,5775,4,10969.0,1220000.0,1,94,736119,13.9,126,3.0,2.0,2.0,585.0,178.0,1950.0,8,-37.9167,145.0771,5,1
30,2257,3,10969.0,885000.0,1,35,736119,13.9,126,3.0,1.0,2.0,565.0,110.0,1950.0,8,-37.9262,145.0808,5,1
30,9710,4,10969.0,1137500.0,1,255,736119,13.9,126,4.0,1.0,2.0,696.0,161.25,1993.5,8,-37.9157,145.0802,5,1
30,125,4,10969.0,1100000.0,1,94,736119,13.9,126,4.0,2.0,2.0,633.0,181.5,1975.0,8,-37.9272,145.0644,5,1
30,3913,3,10969.0,1040000.0,0,260,736182,13.9,126,3.0,2.0,2.0,598.0,201.75,1970.0,8,-37.9132,145.0782,5,1
30,5765,3,10969.0,1215000.0,1,255,736091,13.9,126,3.0,2.0,3.0,730.0,110.0,1970.0,8,-37.9119,145.0705,5,1
30,12013,4,10969.0,1200000.0,1,260,736091,13.9,126,4.0,2.0,2.0,619.0,191.0,1960.0,8,-37.9358,145.0688,5,1
30,13297,3,10969.0,1050000.0,1,32,736091,13.9,126,3.0,2.0,2.0,627.0,140.0,1950.0,8,-37.9284,145.0668,5,1
30,5962,5,10969.0,950000.0,4,255,736091,13.9,126,5.0,2.0,4.0,618.0,146.0,1950.0,8,-37.9209,145.0757,5,1
30,7126,2,10969.0,689000.0,1,260,736091,13.9,126,2.0,1.0,1.0,169.0,87.0,1970.0,8,-37.9232,145.0537,5,1
30,7772,3,10969.0,1400000.0,0,260,736091,13.9,126,3.0,2.0,2.0,653.0,117.0,1970.0,8,-37.9069,145.0568,5,1
30,5069,3,10969.0,965000.0,1,260,736091,13.9,126,3.0,1.0,4.0,574.0,147.0,1970.0,8,-37.9309,145.0685,5,1
30,8259,3,10969.0,1338000.0,1,32,736091,13.9,126,3.0,2.0,2.0,610.0,177.0,1970.0,8,-37.9231,145.066,5,1
30,1976,3,10969.0,920000.0,0,32,736091,13.9,126,3.0,1.0,3.0,583.0,134.0,1955.0,8,-37.9272,145.0804,5,1
30,6880,3,10969.0,1390000.0,1,32,736091,13.9,126,4.0,2.0,2.0,590.0,118.0,1960.0,8,-37.9256,145.0757,5,1
30,8621,3,10969.0,1100000.0,3,32,736245,13.9,126,3.0,1.0,2.0,578.0,163.0,1955.0,8,-37.9186,145.0709,5,1
30,1407,4,10969.0,1100000.0,1,255,736245,13.9,126,4.0,2.0,4.0,653.0,154.66666666666666,1950.0,8,-37.9244,145.0792,5,1
30,11826,3,10969.0,1355000.0,1,32,736245,13.9,126,0.0,1.0,2.0,818.0,146.33333333333334,1945.0,8,-37.9241,145.0539,5,1
30,5334,4,10969.0,1206000.0,1,94,736245,13.9,126,4.0,1.0,1.0,636.0,138.0,1940.0,8,-37.925,145.0612,5,1
30,6102,2,10969.0,1010000.0,1,260,736217,13.9,126,3.0,1.0,1.0,597.0,109.0,1963.3333333333333,8,-37.9126,145.0776,5,1
30,3217,3,10969.0,899000.0,1,32,736217,13.9,126,3.0,1.0,1.0,583.0,143.0,1966.6666666666667,8,-37.9312,145.0795,5,1
30,12836,4,10969.0,1415000.0,1,32,736217,13.9,126,4.0,2.0,2.0,604.0,177.0,1970.0,8,-37.9153,145.0707,5,1
30,3718,3,10969.0,1550000.0,1,176,736308,13.9,126,3.0,1.0,1.0,581.0,159.0,1972.6666666666667,8,-37.9177,145.0535,5,1
30,1414,3,10969.0,840000.0,1,32,736308,13.9,126,3.0,2.0,2.0,697.0,155.5,1979.0,8,-37.9092,145.0813,5,1
30,1334,3,10969.0,1110000.0,1,255,736308,13.9,126,3.0,1.0,4.0,612.0,152.0,1985.3333333333333,8,-37.9159,145.0733,5,1
30,12489,3,10969.0,1106000.0,1,140,736308,13.9,126,3.0,1.0,2.0,584.0,148.5,1991.6666666666667,8,-37.9183,145.071,5,1
30,9106,3,10969.0,845000.0,1,196,736280,13.9,126,3.0,2.0,2.0,295.0,145.0,1998.0,8,-37.9239,145.0781,5,1
30,9017,3,10969.0,1208000.0,1,255,736280,13.9,126,3.0,1.0,1.0,747.0,128.5,2002.0,8,-37.9198,145.0791,5,1
30,2338,3,10969.0,1165000.0,1,32,736280,13.9,126,3.0,1.0,1.0,732.0,138.33333333333334,1992.6666666666667,8,-37.9334,145.0667,5,1
30,8153,3,10969.0,1270000.0,1,32,736280,13.9,126,3.0,1.0,2.0,694.0,136.66666666666666,1976.3333333333333,8,-37.9174,145.0779,5,1
30,282,2,10969.0,742500.0,1,255,736280,13.9,126,2.0,1.0,1.0,300.0,135.0,1960.0,8,-37.9099,145.0726,5,1
30,6040,3,10969.0,920000.0,0,32,736280,13.9,126,3.0,2.0,2.0,578.0,120.0,1950.0,8,-37.9303,145.0805,5,1
30,10451,3,10969.0,1307000.0,1,255,736189,13.9,126,3.0,2.0,4.0,684.0,116.0,1953.3333333333333,8,-37.926,145.0551,5,1
30,7793,4,10969.0,1010000.0,1,196,736189,13.9,126,4.0,1.0,2.0,658.0,112.0,1956.6666666666667,8,-37.9343,145.0607,5,1
30,1994,2,10969.0,702000.0,0,32,736189,13.9,126,2.0,1.0,1.0,591.0,102.0,1960.0,8,-37.9179,145.071,5,1
30,915,2,10969.0,813000.0,1,32,736189,13.9,126,2.0,1.0,1.0,306.0,109.5,1980.0,8,-37.9111,145.072,5,1
30,9581,3,10969.0,880000.0,0,260,736098,13.9,126,2.0,1.0,3.0,660.0,153.5,2002.0,8,-37.9173,145.0742,5,1
30,5713,4,10969.0,1100000.0,1,94,736098,13.9,126,4.0,2.0,1.0,274.0,190.0,2004.0,8,-37.9257,145.0735,5,1
30,2715,3,10969.0,1085000.0,1,255,736252,13.9,126,3.0,2.0,4.0,710.0,170.33333333333334,1986.0,8,-37.9348,145.0634,5,1
30,1863,3,10969.0,1050000.0,1,255,736070,13.9,126,3.0,1.0,4.0,726.0,131.0,1950.0,8,-37.9117,145.0695,5,1
30,9430,3,10969.0,1560000.0,1,255,736070,13.9,126,3.0,1.0,2.0,841.0,113.66666666666667,1968.3333333333333,8,-37.9217,145.056,5,1
30,5986,4,10969.0,800000.0,0,94,736070,13.9,126,4.0,2.0,2.0,601.0,96.33333333333334,1986.6666666666667,8,-37.9278,145.08100000000005,5,1
30,5278,2,10969.0,722000.0,1,32,736070,13.9,126,2.0,2.0,1.0,201.0,79.0,2005.0,8,-37.9293,145.0657,5,1
30,3727,3,10969.0,930000.0,3,32,736070,13.9,126,3.0,1.0,2.0,588.0,133.0,1960.0,8,-37.9286,145.069,5,1
30,13251,3,10969.0,921000.0,1,32,736070,13.9,126,3.0,2.0,1.0,291.0,119.0,2000.0,8,-37.919000000000004,145.0829,5,1
30,5715,4,10969.0,1035000.0,0,72,736070,13.9,126,3.0,1.0,2.0,610.0,160.0,1950.0,8,-37.9193,145.0691,5,1
30,5014,3,10969.0,1185000.0,1,260,736161,13.9,126,3.0,1.0,2.0,618.0,184.0,1973.0,8,-37.9228,145.0527,5,1
30,11701,4,10969.0,1352000.0,1,260,736161,13.9,126,4.0,2.0,2.0,618.0,196.0,1950.0,8,-37.9252,145.0562,5,1
30,12299,5,10969.0,1600000.0,1,32,736161,13.9,126,4.0,2.0,2.0,659.0,315.0,1930.0,8,-37.906,145.0547,5,1
30,6097,3,10969.0,1200000.0,1,260,736224,13.9,126,3.0,1.0,1.0,721.0,120.0,1970.0,8,-37.9244,145.0665,5,1
30,786,3,10969.0,780000.0,0,32,736224,13.9,126,3.0,2.0,2.0,421.0,126.0,1950.0,8,-37.9168,145.0809,5,1
30,7345,3,10969.0,750000.0,0,32,736224,13.9,126,3.0,2.0,1.0,337.0,217.25,1997.5,8,-37.9115,145.0844,5,1
30,8058,3,10969.0,1300000.0,1,255,736224,13.9,126,3.0,1.0,4.0,746.0,203.5,1985.0,8,-37.9198,145.0787,5,1
30,9895,5,10969.0,1475000.0,1,255,736224,13.9,126,5.0,2.0,2.0,729.0,189.75,1972.5,8,-37.9191,145.075,5,1
30,12415,4,10969.0,1110000.0,1,32,736224,13.9,126,4.0,2.0,2.0,583.0,176.0,1960.0,8,-37.9262,145.0624,5,1
30,1556,4,10969.0,1690000.0,1,82,736224,13.9,126,4.0,2.0,2.0,700.0,165.0,1950.0,8,-37.9117,145.0534,5,1
30,11243,3,10969.0,900000.0,4,19,736224,13.9,126,3.0,1.0,3.0,780.0,140.0,1940.0,8,-37.9347,145.0507,5,1
30,758,3,10969.0,1189000.0,1,260,736224,13.9,126,4.0,2.0,2.0,337.0,144.0,2010.0,8,-37.9144,145.0582,5,1
30,3196,3,10969.0,930000.0,1,260,736406,13.9,126,3.0,1.0,2.0,580.0,152.75,2000.75,8,-37.9369,145.0751,5,1
30,9917,4,10969.0,1510000.0,3,35,736406,13.9,126,4.0,2.0,2.0,640.0,149.5,2001.5,8,-37.9198,145.0545,5,1
30,1207,3,10969.0,823000.0,1,35,736406,13.9,126,3.0,2.0,2.0,213.0,143.0,2003.0,8,-37.9079,145.0707,5,1
30,6290,4,10969.0,1310000.0,1,255,736406,13.9,126,4.0,2.0,2.0,606.0,154.75,1982.0,8,-37.9147,145.0645,5,1
30,12028,4,10969.0,1475000.0,1,260,736406,13.9,126,4.0,2.0,2.0,674.0,166.5,1961.0,8,-37.9272,145.0786,5,1
30,6973,3,10969.0,750000.0,0,94,736133,13.9,126,3.0,2.0,1.0,188.0,153.33333333333334,2002.0,8,-37.9193,145.0553,5,1
