Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
217,2207,3,0,980000.0,1,155,736287,5.5,55,3.0,1.0,0.0,279.0,111.66666666666667,1943.5,6,-37.77,145.0049,2,11364.0
217,10832,2,0,1035000.0,1,260,736106,5.5,55,2.0,1.0,2.0,243.0,102.0,1890.0,6,-37.7653,145.0014,2,11364.0
217,740,2,2,460000.0,4,155,736106,5.5,55,2.0,1.0,1.0,0.0,65.0,2009.0,6,-37.7641,144.9958,2,11364.0
217,9218,3,0,1760000.0,1,155,736106,5.5,55,2.0,2.0,2.0,403.0,180.0,1920.0,6,-37.7673,145.0081,2,11364.0
217,4049,3,0,975000.0,1,16,736106,5.5,55,3.0,1.0,2.0,274.0,133.0,2006.0,6,-37.7815,145.0096,2,11364.0
217,12467,2,0,1095000.0,1,196,736198,5.5,55,2.0,1.0,2.0,306.0,86.0,1910.0,6,-37.7644,145.004,2,11364.0
217,11231,3,0,1121000.0,1,196,736198,5.5,55,3.0,1.0,0.0,0.0,102.33333333333333,1910.0,6,-37.7821,144.9995,2,11364.0
217,774,1,2,370000.0,0,260,736077,5.5,55,2.0,1.0,1.0,0.0,118.66666666666666,1910.0,6,-37.7635,144.9934,2,11364.0
217,1990,3,0,1225000.0,3,16,736077,5.5,55,3.0,1.0,2.0,307.0,135.0,1910.0,6,-37.764,144.9976,2,11364.0
217,9268,4,0,2004000.0,1,106,736231,5.5,55,3.0,2.0,1.0,569.0,117.5,1905.0,6,-37.772,145.0039,2,11364.0
217,10357,2,0,1211000.0,1,106,736231,5.5,55,2.0,1.0,1.0,178.0,100.0,1900.0,6,-37.777,144.9922,2,11364.0
217,3370,5,0,4300000.0,3,140,736231,5.5,55,4.0,4.0,3.0,569.0,105.0,1910.0,6,-37.7763,144.9964,2,11364.0
217,5667,3,0,1400000.0,1,49,736231,5.5,55,3.0,1.0,1.0,335.0,110.0,1942.5,6,-37.7816,145.0141,2,11364.0
217,315,2,2,770000.0,1,155,736231,5.5,55,2.0,1.0,1.0,129.0,115.0,1975.0,6,-37.7668,145.0063,2,11364.0
217,2456,3,0,1090000.0,3,146,736231,5.5,55,3.0,1.0,2.0,318.0,120.33333333333333,1960.0,6,-37.7733,145.0078,2,11364.0
217,7782,4,0,1830000.0,1,140,736231,5.5,55,3.0,1.0,1.0,654.0,125.66666666666667,1945.0,6,-37.7756,145.0082,2,11364.0
217,5748,3,0,1000000.0,4,155,736231,5.5,55,3.0,1.0,1.0,440.0,131.0,1930.0,6,-37.7663,145.0118,2,11364.0
217,10069,2,2,600000.0,1,106,736231,5.5,55,2.0,1.0,1.0,671.0,124.8,1971.0,6,-37.7833,145.0135,2,11364.0
217,4502,2,2,692000.0,1,90,736385,5.5,55,2.0,1.0,1.0,0.0,118.6,2012.0,6,-37.7765,144.9984,2,11364.0
217,6317,3,1,980000.0,1,91,736385,5.5,55,3.0,2.0,2.0,195.0,112.4,1983.0,6,-37.7678,144.9853,2,11364.0
217,3598,4,0,1310000.0,1,155,736142,5.5,55,4.0,2.0,1.0,355.0,106.2,1954.0,6,-37.7636,144.9872,2,11364.0
217,2674,2,0,1050000.0,1,16,736142,5.5,55,2.0,1.0,2.0,301.0,100.0,1925.0,6,-37.774,145.0081,2,11364.0
217,6562,5,0,1700000.0,1,155,736142,5.5,55,5.0,3.0,1.0,450.0,265.0,1930.0,6,-37.7701,144.9886,2,11364.0
217,3338,3,0,2160000.0,1,106,736295,5.5,55,3.0,2.0,1.0,338.0,90.0,1920.0,6,-37.7757,145.0119,2,11364.0
217,2382,3,0,1610000.0,1,106,736295,5.5,55,3.0,1.0,2.0,501.0,66.5,1967.0,6,-37.7771,145.0116,2,11364.0
217,2414,1,2,400000.0,4,155,736295,5.5,55,1.0,1.0,1.0,0.0,43.0,2014.0,6,-37.7831,145.0124,2,11364.0
217,3323,4,0,1420000.0,1,260,736112,5.5,55,3.0,1.0,1.0,465.0,137.0,1890.0,6,-37.7662,144.9889,2,11364.0
217,6675,4,0,1950000.0,1,260,736112,5.5,55,4.0,2.0,1.0,489.0,140.0,1910.0,6,-37.7762,145.0027,2,11364.0
217,8464,5,0,1820000.0,3,260,736112,5.5,55,5.0,3.0,2.0,344.0,230.0,1939.0,6,-37.7677,145.0085,2,11364.0
217,6308,4,0,1900000.0,0,260,736112,5.5,55,3.0,2.0,1.0,537.0,180.0,1924.5,6,-37.7763,145.0117,2,11364.0
217,6655,3,0,1080000.0,1,91,736204,5.5,55,2.0,1.0,1.0,348.0,130.0,1910.0,6,-37.7799,145.011,2,11364.0
217,3549,2,2,570000.0,4,255,736204,5.5,55,2.0,1.0,1.0,0.0,10.0,1970.0,6,-37.7766,144.9988,2,11364.0
217,11983,3,0,1450000.0,0,140,736204,5.5,55,3.0,1.0,1.0,489.0,42.666666666666664,1900.0,6,-37.7756,145.0002,2,11364.0
217,2637,3,0,1400000.0,1,140,736204,5.5,55,3.0,1.0,2.0,582.0,75.33333333333333,1932.0,6,-37.7651,145.0062,2,11364.0
217,9132,2,0,1340000.0,1,140,736204,5.5,55,2.0,1.0,1.0,297.0,108.0,1910.0,6,-37.7627,144.9986,2,11364.0
217,13114,1,2,340000.0,0,155,736204,5.5,55,1.0,1.0,1.0,0.0,149.0,1940.0,6,-37.7839,144.9991,2,11364.0
217,9317,4,0,1300000.0,4,106,736204,5.5,55,4.0,3.0,2.0,187.0,190.0,1970.0,6,-37.7642,145.0025,2,11364.0
217,6030,4,0,2340000.0,1,140,736204,5.5,55,4.0,2.0,3.0,824.0,231.0,1920.0,6,-37.7803,145.0063,2,11364.0
217,12239,2,0,1634000.0,3,155,736204,5.5,55,2.0,1.0,2.0,376.0,109.0,1920.0,6,-37.7789,144.9952,2,11364.0
217,10310,2,0,910000.0,1,106,736175,5.5,55,2.0,1.0,1.0,150.0,81.0,1995.0,6,-37.7665,144.9955,2,11364.0
217,12248,4,0,1650000.0,1,155,736175,5.5,55,4.0,1.0,1.0,382.0,168.0,1970.0,6,-37.7784,144.9959,2,11364.0
217,1324,3,1,1130000.0,1,155,736175,5.5,55,3.0,2.0,1.0,229.0,167.0,1941.0,6,-37.7671,145.0153,2,11364.0
217,5377,4,0,3850000.0,0,106,736175,5.5,55,4.0,4.0,8.0,1390.0,166.0,1912.0,6,-37.7767,144.9996,2,11364.0
217,3102,3,0,1510000.0,0,106,736175,5.5,55,3.0,1.0,3.0,327.0,165.0,1900.0,6,-37.7741,144.9971,2,11364.0
217,1824,3,0,1500000.0,0,106,736175,5.5,55,4.0,1.0,8.0,727.0,164.16666666666666,1900.0,6,-37.7825,145.0072,2,11364.0
217,2079,4,0,2315000.0,1,106,736175,5.5,55,3.0,2.0,4.0,750.0,163.33333333333334,1911.0,6,-37.7825,145.0073,2,11364.0
220,2656,3,0,892000.0,1,155,736210,11.5,35,3.0,1.0,3.0,757.0,162.5,1922.0,23,-37.718,144.9174,2,2651.0
220,209,2,0,592000.0,1,16,736210,11.5,35,2.0,1.0,2.0,577.0,161.66666666666666,1933.0,23,-37.7137,144.9167,2,2651.0
220,228,3,2,647000.0,1,28,736301,11.5,35,3.0,1.0,2.0,250.0,160.83333333333334,1944.0,23,-37.7232,144.9148,2,2651.0
220,9051,4,0,865000.0,1,28,736301,11.5,35,4.0,1.0,2.0,696.0,160.0,1955.0,23,-37.7209,144.9158,2,2651.0
220,11657,4,0,1350000.0,1,70,736392,11.5,35,4.0,2.0,2.0,590.0,237.0,1975.0,23,-37.7151,144.9194,2,2651.0
220,905,2,2,476000.0,1,260,736182,11.5,35,2.0,1.0,1.0,189.0,85.0,1995.0,23,-37.7151,144.9191,2,2651.0
220,9026,4,0,830000.0,0,28,736091,11.5,35,4.0,2.0,2.0,616.0,98.0,1950.0,23,-37.7134,144.9096,2,2651.0
220,9359,3,0,706000.0,0,70,736275,11.5,35,3.0,1.0,0.0,715.0,111.0,1960.0,23,-37.7143,144.9092,2,2651.0
220,1558,4,0,920000.0,1,196,736275,11.5,35,4.0,2.0,2.0,780.0,179.0,1965.0,23,-37.7168,144.9171,2,2651.0
220,8694,2,2,522000.0,1,221,736245,11.5,35,2.0,1.0,1.0,161.0,91.0,2012.0,23,-37.7204,144.9131,2,2651.0
220,10139,3,2,358500.0,1,105,736217,11.5,35,3.0,1.0,1.0,0.0,114.0,1986.0,23,-37.7233,144.9168,2,2651.0
220,11787,4,0,690000.0,1,28,736217,11.5,35,3.0,1.0,1.0,553.0,137.0,1960.0,23,-37.7161,144.9165,2,2651.0
220,8597,4,0,800000.0,1,221,736308,11.5,35,4.0,2.0,1.0,589.0,137.5,1986.0,23,-37.7151,144.9157,2,2651.0
220,494,3,1,770000.0,1,28,736371,11.5,35,3.0,2.0,2.0,272.0,138.0,2012.0,23,-37.7182,144.9244,2,2651.0
220,992,5,0,1100000.0,0,155,736280,11.5,35,5.0,2.0,4.0,783.0,223.0,1950.0,23,-37.7207,144.9263,2,2651.0
220,3956,3,0,727500.0,1,28,736189,11.5,35,3.0,1.0,2.0,719.0,186.33333333333334,1973.5,23,-37.7152,144.9074,2,2651.0
220,6726,3,0,925000.0,1,28,736252,11.5,35,3.0,1.0,4.0,815.0,149.66666666666669,1997.0,23,-37.7151,144.9062,2,2651.0
220,4925,2,1,475000.0,0,16,736252,11.5,35,2.0,1.0,1.0,118.0,113.0,2010.0,23,-37.7232,144.9154,2,2651.0
220,10083,3,2,651000.0,1,155,736161,11.5,35,3.0,2.0,2.0,198.0,113.0,2009.0,23,-37.722,144.9169,2,2651.0
220,571,3,1,770000.0,3,155,736161,11.5,35,3.0,2.0,2.0,264.0,130.33333333333334,1986.0,23,-37.722,144.9192,2,2651.0
220,11377,3,0,900000.0,3,155,736161,11.5,35,3.0,1.0,1.0,705.0,147.66666666666666,1963.0,23,-37.7187,144.914,2,2651.0
220,13313,3,0,815500.0,1,28,736161,11.5,35,3.0,2.0,2.0,790.0,165.0,1940.0,23,-37.718,144.9124,2,2651.0
220,116,3,0,770000.0,1,221,736224,11.5,35,3.0,2.0,2.0,382.0,173.0,1960.0,23,-37.7152,144.9165,2,2651.0
220,8802,2,1,585500.0,1,70,736406,11.5,35,2.0,1.0,1.0,161.0,86.0,2013.0,23,-37.7218,144.9188,2,2651.0
220,9000,4,0,840000.0,3,155,736133,11.5,35,4.0,1.0,2.0,704.0,196.0,1960.0,23,-37.7143,144.9096,2,2651.0
220,5053,4,0,1005000.0,1,221,736287,11.5,35,4.0,1.0,1.0,780.0,136.0,1984.5,23,-37.7182,144.9246,2,2651.0
220,4467,2,2,470000.0,4,16,736106,11.5,35,2.0,1.0,1.0,138.0,76.0,2009.0,23,-37.7209,144.9179,2,2651.0
220,1203,3,0,810000.0,3,28,736198,11.5,35,3.0,1.0,3.0,763.0,93.0,1960.0,23,-37.7178,144.9121,2,2651.0
220,4533,3,2,550000.0,0,28,736295,11.5,35,3.0,1.0,1.0,196.0,138.0,1967.0,23,-37.7216,144.9157,2,2651.0
220,11555,4,0,855333.0,1,70,736204,11.5,35,4.0,1.0,2.0,694.0,183.0,1974.0,23,-37.718,144.9138,2,2651.0
220,1515,5,0,900000.0,4,28,736175,11.5,35,5.0,2.0,2.0,568.0,260.0,1995.0,23,-37.7129,144.9253,2,2651.0
220,12899,2,0,480000.0,1,28,736175,11.5,35,2.0,1.0,2.0,0.0,191.5,1995.8,23,-37.7157,144.9165,2,2651.0
223,4567,3,1,680000.0,1,73,736210,14.7,128,3.0,2.0,1.0,189.0,123.0,1996.6,20,-37.9122,145.0853,4,3692.0
223,2567,3,0,981000.0,1,32,736301,14.7,128,3.0,1.0,2.0,646.0,117.0,1997.4,20,-37.9167,145.0855,4,3692.0
223,8570,4,0,876000.0,1,32,735998,14.7,128,4.0,2.0,1.0,535.0,111.0,1998.2,12,-37.9384,145.0878,4,3692.0
223,3138,3,0,875000.0,1,32,736392,14.7,128,3.0,2.0,1.0,258.0,105.0,1999.0,20,-37.9156,145.0879,4,3692.0
223,4355,4,0,651000.0,0,255,736091,14.7,128,4.0,2.0,2.0,214.0,189.0,2010.0,12,-37.9244,145.0883,4,3692.0
223,2581,3,0,802000.0,1,196,736245,14.7,128,1.0,1.0,2.0,533.0,120.0,1960.0,12,-37.9348,145.0836,4,3692.0
223,5273,3,0,995000.0,1,196,736245,14.7,128,3.0,1.0,1.0,530.0,159.66666666666666,1969.0,20,-37.9248,145.1067,4,3692.0
223,13069,4,0,881500.0,1,196,736217,14.7,128,4.0,2.0,2.0,581.0,199.33333333333331,1978.0,12,-37.9355,145.0979,4,3692.0
223,8457,5,0,900000.0,1,196,736371,14.7,128,5.0,2.0,2.0,558.0,239.0,1987.0,12,-37.9366,145.0954,4,3692.0
223,6926,3,0,782000.0,3,255,736399,14.7,128,3.0,2.0,2.0,0.0,215.2,1981.6,12,-37.9244,145.0885,4,3692.0
223,1423,2,0,580000.0,0,32,736127,14.7,128,2.0,1.0,2.0,428.0,191.4,1976.2,20,-37.9249,145.0943,4,3692.0
223,2276,3,0,937500.0,1,196,736280,14.7,128,3.0,1.0,2.0,530.0,167.6,1970.8,20,-37.9245,145.0937,4,3692.0
223,6003,3,0,1080000.0,1,255,736280,14.7,128,3.0,2.0,2.0,716.0,143.8,1965.4,12,-37.9261,145.083,4,3692.0
223,12468,3,0,1000000.0,1,196,736280,14.7,128,3.0,2.0,2.0,575.0,120.0,1960.0,20,-37.9215,145.0925,4,3692.0
223,5808,3,0,1235000.0,1,32,736252,14.7,128,3.0,1.0,4.0,743.0,142.0,1965.0,20,-37.9129,145.094,4,3692.0
223,11802,4,0,801347.0,3,32,736161,14.7,128,4.0,2.0,1.0,567.0,164.0,1970.0,12,-37.9361,145.0816,4,3692.0
223,12950,3,0,921000.0,1,260,736406,14.7,128,3.0,1.0,2.0,535.0,129.0,1970.0,12,-37.9377,145.0856,4,3692.0
223,1807,6,0,1900000.0,1,90,736406,14.7,128,6.0,2.0,6.0,1200.0,181.0,1970.0,20,-37.9099,145.0875,4,3692.0
223,435,2,0,752500.0,3,32,736133,14.7,128,2.0,1.0,1.0,308.0,112.0,1950.0,20,-37.9191,145.0855,4,3692.0
223,13057,4,0,800000.0,0,255,736133,14.7,128,4.0,2.0,2.0,558.0,115.33333333333333,1946.6666666666667,12,-37.9393,145.0962,4,3692.0
223,9105,3,1,800000.0,1,32,736231,14.7,128,3.0,1.0,2.0,252.0,118.66666666666667,1943.3333333333333,20,-37.9167,145.0879,4,3692.0
223,1354,3,0,1067000.0,1,255,736385,14.7,128,3.0,1.0,2.0,648.0,122.0,1940.0,20,-37.9196,145.0876,4,3692.0
223,7553,4,0,1310000.0,1,32,736385,14.7,128,4.0,2.0,4.0,993.0,117.0,1960.0,20,-37.9239,145.0943,4,3692.0
223,5870,3,0,800000.0,1,196,736385,14.7,128,3.0,2.0,2.0,0.0,112.0,1955.0,20,-37.918,145.1064,4,3692.0
223,6373,3,0,1260500.0,1,32,736171,14.7,128,3.0,1.0,1.0,774.0,107.0,1950.0,20,-37.9178,145.0872,4,3692.0
223,2915,3,0,850500.0,1,32,736295,14.7,128,3.0,1.0,2.0,531.0,118.0,1962.0,12,-37.9303,145.082,4,3692.0
223,4626,2,2,625000.0,1,118,736295,14.7,128,2.0,1.0,1.0,204.0,136.0,1964.6666666666667,20,-37.9107,145.0891,4,3692.0
223,6818,3,0,980500.0,1,140,736295,14.7,128,3.0,2.0,2.0,727.0,154.0,1967.3333333333333,20,-37.9187,145.1098,4,3692.0
223,5516,3,0,1068000.0,1,196,736295,14.7,128,3.0,2.0,2.0,609.0,172.0,1970.0,20,-37.9213,145.0854,4,3692.0
223,5100,4,0,937500.0,3,85,736112,14.7,128,4.0,2.0,2.0,539.0,226.0,1993.0,12,-37.9413,145.0957,4,3692.0
223,3030,4,0,1126000.0,1,32,736204,14.7,128,4.0,2.0,2.0,530.0,242.0,1980.0,12,-37.935,145.083,4,3692.0
223,3940,2,0,778000.0,1,196,736175,14.7,128,2.0,1.0,1.0,806.0,89.0,1965.0,20,-37.9112,145.0873,4,3692.0
228,10262,4,0,1230000.0,1,155,736210,2.6,40,4.0,2.0,2.0,357.0,249.0,2009.0,18,-37.7767,144.9403,2,2309.0
228,2035,3,2,1360000.0,1,106,736301,2.6,40,3.0,2.0,1.0,0.0,139.0,1949.5,18,-37.7818,144.9576,2,2309.0
228,13224,2,0,1805000.0,1,49,736245,2.6,40,2.0,1.0,1.0,187.0,102.0,1890.0,18,-37.7939,144.9572,2,2309.0
228,2741,1,2,352500.0,1,106,736245,2.6,40,1.0,1.0,1.0,0.0,119.5,1886.25,18,-37.7864,144.9409,2,2309.0
228,9607,1,2,395000.0,3,255,736371,2.6,40,1.0,1.0,1.0,2469.0,137.0,1882.5,18,-37.7827,144.9575,2,2309.0
228,13095,1,0,307000.0,1,106,736252,2.6,40,1.0,1.0,1.0,0.0,154.5,1878.75,18,-37.7864,144.9409,2,2309.0
228,3080,2,0,2200000.0,1,49,736252,2.6,40,2.0,2.0,1.0,190.0,172.0,1875.0,18,-37.7928,144.9575,2,2309.0
228,1315,1,2,485000.0,0,106,736252,2.6,40,1.0,1.0,1.0,0.0,148.66666666666666,1880.0,18,-37.7823,144.9593,2,2309.0
228,3376,4,0,1717500.0,1,49,736287,2.6,40,4.0,2.0,1.0,165.0,125.33333333333334,1885.0,18,-37.7933,144.9556,2,2309.0
228,4042,2,0,1265000.0,1,155,736287,2.6,40,2.0,1.0,0.0,70.0,102.0,1890.0,18,-37.7931,144.9565,2,2309.0
228,10130,1,2,401000.0,1,155,736287,2.6,40,1.0,1.0,1.0,0.0,118.8,1893.3333333333333,18,-37.7852,144.9589,2,2309.0
228,12777,4,0,2375000.0,1,200,736287,2.6,40,4.0,2.0,2.0,182.0,135.6,1896.6666666666667,18,-37.7965,144.9544,2,2309.0
228,11463,2,0,1851000.0,1,135,736198,2.6,40,2.0,1.0,1.0,172.0,152.4,1900.0,18,-37.7948,144.9571,2,2309.0
228,1628,2,2,734600.0,3,255,736198,2.6,40,2.0,2.0,1.0,2427.0,169.2,1990.0,18,-37.7896,144.9584,2,2309.0
228,1685,4,0,1928000.0,1,106,736231,2.6,40,4.0,1.0,0.0,194.0,186.0,1890.0,18,-37.7944,144.9542,2,2309.0
228,2028,1,2,526000.0,3,155,736385,2.6,40,1.0,1.0,1.0,2488.0,50.0,1995.0,18,-37.7829,144.9574,2,2309.0
228,3838,3,0,2236000.0,1,49,736142,2.6,40,4.0,2.0,1.0,154.0,196.0,1890.0,18,-37.7934,144.9562,2,2309.0
228,2034,1,2,500000.0,1,155,736295,2.6,40,1.0,1.0,1.0,2431.0,164.0,1935.0,18,-37.7821,144.9576,2,2309.0
228,6448,3,2,1403000.0,1,155,736295,2.6,40,3.0,2.0,2.0,2401.0,132.0,1980.0,18,-37.7818,144.9576,2,2309.0
228,2572,3,0,965000.0,3,255,736204,2.6,40,3.0,2.0,2.0,173.0,133.8,1985.0,18,-37.7795,144.9413,2,2309.0
228,1138,3,2,1040000.0,1,155,736204,2.6,40,3.0,2.0,1.0,0.0,135.6,1990.0,18,-37.7818,144.9576,2,2309.0
228,13097,1,2,526000.0,1,106,736175,2.6,40,1.0,1.0,1.0,0.0,137.4,1995.0,18,-37.7829,144.9574,2,2309.0
228,3553,2,2,750000.0,3,106,736175,2.6,40,2.0,1.0,1.0,2193.0,139.2,1972.5,18,-37.7813,144.9578,2,2309.0
229,12984,3,0,1120000.0,1,28,736210,9.9,34,2.0,1.0,2.0,50.0,141.0,1950.0,23,-37.734,144.9416,2,7485.0
229,11824,3,0,770000.0,1,155,736210,9.9,34,3.0,1.0,4.0,560.0,120.0,1960.0,23,-37.7156,144.9429,2,7485.0
229,4187,2,0,915000.0,1,156,736301,9.9,34,2.0,1.0,3.0,629.0,139.5,1975.0,23,-37.7312,144.9399,2,7485.0
229,6294,4,0,975000.0,1,28,736301,9.9,34,4.0,1.0,1.0,733.0,159.0,1960.0,23,-37.7194,144.9307,2,7485.0
229,7408,3,0,770000.0,1,28,736301,9.9,34,3.0,1.0,0.0,464.0,137.0,1955.0,23,-37.7301,144.9487,2,7485.0
229,5609,3,0,780000.0,1,28,736392,9.9,34,3.0,1.0,1.0,446.0,115.0,1950.0,23,-37.7181,144.9422,2,7485.0
229,10011,3,2,600000.0,1,155,736392,9.9,34,3.0,1.0,1.0,204.0,124.0,2008.0,23,-37.7234,144.9497,2,7485.0
229,6748,3,0,1465000.0,1,155,736392,9.9,34,3.0,1.0,2.0,956.0,129.5,1979.0,23,-37.7308,144.9397,2,7485.0
229,3267,4,0,955000.0,1,155,736392,9.9,34,4.0,2.0,2.0,686.0,135.0,1950.0,23,-37.731,144.9486,2,7485.0
229,12503,3,0,767000.0,1,28,736392,9.9,34,3.0,1.0,1.0,505.0,208.0,1973.5,23,-37.7187,144.9432,2,7485.0
229,7571,4,0,1196000.0,1,155,736392,9.9,34,4.0,2.0,2.0,559.0,281.0,1997.0,23,-37.7236,144.9347,2,7485.0
229,5759,3,0,731000.0,1,28,736119,9.9,34,3.0,1.0,2.0,568.0,111.0,1960.0,23,-37.7178,144.9422,2,7485.0
229,3160,2,0,555000.0,1,28,736182,9.9,34,2.0,1.0,2.0,336.0,104.5,1984.5,23,-37.7323,144.9288,2,7485.0
229,4548,3,2,585000.0,1,106,736182,9.9,34,3.0,1.0,1.0,180.0,98.0,2009.0,23,-37.718,144.94,2,7485.0
229,4813,2,1,480000.0,0,155,736182,9.9,34,2.0,1.0,1.0,113.0,94.0,1988.0,23,-37.7269,144.9274,2,7485.0
229,916,4,1,605000.0,0,28,736182,9.9,34,4.0,2.0,1.0,215.0,157.0,1990.0,23,-37.7247,144.9257,2,7485.0
229,4504,2,2,495000.0,3,28,736091,9.9,34,3.0,1.0,2.0,205.0,131.5,1982.0,23,-37.7317,144.9313,2,7485.0
229,4146,3,0,738000.0,3,28,736091,9.9,34,3.0,1.0,1.0,821.0,106.0,1974.0,23,-37.7153,144.9418,2,7485.0
229,13084,2,0,386000.0,1,57,736091,9.9,34,2.0,1.0,1.0,111.0,67.0,1987.0,23,-37.7152,144.9349,2,7485.0
229,10060,2,2,452000.0,1,260,736091,9.9,34,2.0,1.0,1.0,159.0,87.0,1990.0,23,-37.7291,144.9446,2,7485.0
229,7119,3,0,522500.0,1,194,736091,9.9,34,3.0,1.0,1.0,192.0,121.0,2005.0,23,-37.7177,144.9321,2,7485.0
229,510,2,0,601500.0,1,260,736091,9.9,34,2.0,1.0,1.0,253.0,180.66666666666666,2000.0,23,-37.7286,144.9249,2,7485.0
229,3189,3,0,1305000.0,1,155,736275,9.9,34,3.0,1.0,1.0,735.0,240.33333333333331,2003.0,23,-37.7282,144.9304,2,7485.0
229,11218,2,0,741000.0,1,194,736275,9.9,34,2.0,1.0,2.0,520.0,300.0,2006.0,23,-37.7204,144.9446,2,7485.0
229,8841,2,2,495000.0,1,28,736275,9.9,34,2.0,1.0,1.0,207.0,232.66666666666669,1975.0,23,-37.7283,144.9417,2,7485.0
229,5793,5,0,1345000.0,1,28,736245,9.9,34,5.0,2.0,5.0,759.0,165.33333333333334,1989.5,23,-37.7296,144.9362,2,7485.0
229,4090,2,1,530000.0,3,260,736245,9.9,34,2.0,1.0,1.0,156.0,98.0,2004.0,23,-37.7311,144.9395,2,7485.0
229,12993,3,0,815000.0,1,28,736245,9.9,34,2.0,1.0,1.0,438.0,94.0,1960.0,23,-37.7338,144.9441,2,7485.0
229,3505,4,0,930000.0,0,28,736245,9.9,34,4.0,1.0,3.0,746.0,96.25,1965.0,23,-37.7161,144.931,2,7485.0
229,4933,2,2,521500.0,3,106,736245,9.9,34,2.0,1.0,1.0,0.0,98.5,1970.0,23,-37.7262,144.9273,2,7485.0
229,3111,4,0,730000.0,4,28,736217,9.9,34,4.0,1.0,3.0,683.0,100.75,1965.0,23,-37.7251,144.9394,2,7485.0
229,7867,3,0,775000.0,1,28,736217,9.9,34,3.0,1.0,1.0,406.0,103.0,1960.0,23,-37.7269,144.9447,2,7485.0
229,5730,4,0,990000.0,1,90,736308,9.9,34,4.0,2.0,2.0,770.0,134.5,1955.0,23,-37.7166,144.9393,2,7485.0
229,3200,5,0,950000.0,4,155,736308,9.9,34,5.0,2.0,2.0,705.0,166.0,1950.0,23,-37.7328,144.9281,2,7485.0
229,4187,2,0,915000.0,1,156,736308,9.9,34,2.0,1.0,3.0,629.0,152.5,1975.0,23,-37.7312,144.9399,2,7485.0
229,10517,3,0,900000.0,1,28,736308,9.9,34,3.0,1.0,1.0,570.0,139.0,1950.0,23,-37.7273,144.9274,2,7485.0
229,7927,3,0,810000.0,1,28,736371,9.9,34,3.0,1.0,1.0,470.0,136.66666666666666,1950.0,23,-37.7315,144.9399,2,7485.0
229,12915,2,0,920000.0,1,28,736399,9.9,34,2.0,1.0,2.0,650.0,134.33333333333334,1950.0,23,-37.7238,144.9384,2,7485.0
229,5449,3,0,835000.0,0,155,736280,9.9,34,3.0,1.0,2.0,422.0,132.0,1950.0,23,-37.7337,144.9458,2,7485.0
229,741,3,1,790000.0,1,28,736280,9.9,34,3.0,3.0,1.0,291.0,175.0,2009.0,23,-37.7271,144.9261,2,7485.0
229,5598,4,0,810000.0,4,155,736280,9.9,34,4.0,2.0,1.0,455.0,147.0,1950.0,23,-37.7207,144.9511,2,7485.0
229,4803,3,1,667500.0,3,28,736280,9.9,34,3.0,2.0,2.0,167.0,128.0,1981.0,23,-37.7228,144.928,2,7485.0
229,8842,2,1,500000.0,4,28,736189,9.9,34,2.0,1.0,1.0,147.0,109.0,2012.0,23,-37.7209,144.93,2,7485.0
229,4838,2,2,485000.0,1,28,736189,9.9,34,2.0,1.0,1.0,139.0,74.0,1975.0,23,-37.7315,144.9301,2,7485.0
229,593,2,2,488000.0,1,155,736098,9.9,34,3.0,1.0,2.0,219.0,84.0,2001.0,23,-37.7283,144.9331,2,7485.0
229,4037,3,0,900000.0,3,155,736098,9.9,34,3.0,2.0,2.0,608.0,168.0,1940.0,23,-37.7182,144.9405,2,7485.0
229,10915,2,0,680000.0,0,260,736098,9.9,34,2.0,1.0,2.0,590.0,95.0,1940.0,23,-37.717,144.9509,2,7485.0
229,12436,3,0,683500.0,1,260,736098,9.9,34,3.0,1.0,2.0,590.0,118.5,1970.0,23,-37.717,144.9507,2,7485.0
229,4821,3,1,590000.0,0,155,736252,9.9,34,3.0,2.0,2.0,191.0,142.0,2000.0,23,-37.7223,144.9315,2,7485.0
229,11689,3,0,770000.0,3,16,736252,9.9,34,3.0,1.0,3.0,464.0,124.0,1955.0,23,-37.7184,144.9488,2,7485.0
229,1956,3,0,815000.0,1,155,736252,9.9,34,3.0,1.0,2.0,628.0,137.5,1962.5,23,-37.7295,144.9316,2,7485.0
229,6298,3,0,975000.0,3,28,736252,9.9,34,3.0,1.0,3.0,686.0,151.0,1970.0,23,-37.7231,144.9252,2,7485.0
229,1394,4,0,970000.0,1,155,736070,9.9,34,3.0,2.0,1.0,535.0,154.0,1920.0,23,-37.7282,144.9462,2,7485.0
229,4890,3,2,515000.0,3,260,736070,9.9,34,3.0,1.0,2.0,0.0,138.33333333333334,1945.0,23,-37.7305,144.9397,2,7485.0
229,6723,3,0,940000.0,1,155,736224,9.9,34,3.0,1.0,1.0,589.0,122.66666666666667,1970.0,23,-37.7282,144.9312,2,7485.0
229,1223,3,1,600000.0,1,70,736224,9.9,34,3.0,3.0,1.0,205.0,107.0,1940.0,23,-37.7212,144.9326,2,7485.0
229,4734,2,1,510000.0,1,57,736224,9.9,34,2.0,1.0,1.0,110.0,91.0,2013.0,23,-37.7282,144.928,2,7485.0
